triplet_id,language,category,flattening,model,condition,sim_anchor_near,sim_anchor_far,cos_gap,correct
hi_for2_035,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7812603116035461,0.8769911527633667,-0.09573084115982056,0
hi_for2_036,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9117265939712524,0.9117265939712524,0.0,0
hi_for2_037,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8284978270530701,1.0000001192092896,-0.17150229215621948,0
hi_for2_039,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8937571048736572,1.0,-0.10624289512634277,0
hi_for2_041,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7905594110488892,1.0000001192092896,-0.2094407081604004,0
hi_for2_042,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6380568742752075,1.0000001192092896,-0.36194324493408203,0
hi_for2_046,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8287011384963989,1.0000001192092896,-0.17129898071289062,0
hi_for2_047,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9999998807907104,0.9999998807907104,0.0,0
hi_for2_049,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9252288341522217,1.0,-0.07477116584777832,0
hi_for2_050,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.4332234263420105,1.0,-0.5667765736579895,0
hi_for2_051,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.86784827709198,0.9999999403953552,-0.13215166330337524,0
hi_for2_052,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.715097188949585,1.0,-0.28490281105041504,0
hi_for2_053,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.5124542713165283,0.8618243932723999,-0.3493701219558716,0
hi_for2_054,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6333170533180237,1.000000238418579,-0.3666831851005554,0
hi_for2_056,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7337654829025269,1.0,-0.26623451709747314,0
hi_for2_057,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8663134574890137,1.0000001192092896,-0.13368666172027588,0
hi_for2_059,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7333779335021973,0.9999998807907104,-0.2666219472885132,0
hi_for2_060,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6442537307739258,1.0,-0.3557462692260742,0
hi_for2_061,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6056101322174072,1.000000238418579,-0.3943901062011719,0
hi_for2_062,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.635007381439209,1.0,-0.364992618560791,0
hi_for2_063,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9195354580879211,1.0000001192092896,-0.08046466112136841,0
hi_for2_064,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9307671785354614,1.0,-0.06923282146453857,0
hi_for2_065,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.5235159993171692,1.0,-0.4764840006828308,0
hi_for2_066,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7233346700668335,1.0,-0.2766653299331665,0
hi_for2_067,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8755700588226318,1.0,-0.12442994117736816,0
hi_for2_070,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.807761549949646,1.0,-0.192238450050354,0
hi_for2_071,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8486902117729187,1.0,-0.1513097882270813,0
hi_for2_072,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.2562459111213684,1.0,-0.7437540888786316,0
hi_for2_074,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8295722007751465,1.0,-0.17042779922485352,0
hi_for2_075,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7946262359619141,0.9999999403953552,-0.20537370443344116,0
hi_for2_076,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9019566774368286,1.0,-0.09804332256317139,0
hi_for2_077,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9018576145172119,1.0,-0.09814238548278809,0
hi_for2_078,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.5767686367034912,1.0000001192092896,-0.42323148250579834,0
hi_for2_081,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8589135408401489,1.0,-0.14108645915985107,0
hi_for2_082,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7856587171554565,1.0,-0.21434128284454346,0
hi_for2_083,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7604524493217468,0.9999999403953552,-0.2395474910736084,0
hi_for2_084,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7322440147399902,1.0,-0.26775598526000977,0
hi_for2_086,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8730354905128479,1.0,-0.1269645094871521,0
hi_for2_087,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8017127513885498,1.0,-0.1982872486114502,0
hi_for2_088,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.670432984828949,0.9999999403953552,-0.32956695556640625,0
hi_for2_090,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8755016326904297,1.0,-0.12449836730957031,0
hi_for2_091,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9521020650863647,1.0000001192092896,-0.047898054122924805,0
hi_for2_093,hindi,formality_tv,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
hi_for2_095,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6071686744689941,1.0000001192092896,-0.3928314447402954,0
hi_for2_096,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8482781648635864,1.0,-0.15172183513641357,0
hi_for2_097,hindi,formality_tv,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
hi_for2_098,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.9621356725692749,1.0,-0.0378643274307251,0
hi_for2_100,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.5327587127685547,1.0000001192092896,-0.46724140644073486,0
hi_for2_101,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8851104974746704,1.0,-0.11488950252532959,0
hi_for2_102,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.39971205592155457,1.0,-0.6002879440784454,0
hi_for2_103,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7080370187759399,1.0,-0.29196298122406006,0
hi_for2_104,hindi,formality_tv,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
hi_for2_105,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8186843395233154,1.0,-0.18131566047668457,0
hi_for2_106,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7273082733154297,1.0000001192092896,-0.27269184589385986,0
hi_for2_107,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.7714130878448486,1.0,-0.22858691215515137,0
hi_for2_108,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.6650582551956177,1.0,-0.3349417448043823,0
hi_for2_109,hindi,formality_tv,strong,MiniLM-en,english_pivot,0.8757843971252441,0.9999999403953552,-0.12421554327011108,0
es_ser2_001,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9683783650398254,0.6756664514541626,0.29271191358566284,1
es_ser2_003,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9884515404701233,0.8498951196670532,0.13855642080307007,1
es_ser2_004,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9507466554641724,1.0,-0.04925334453582764,0
es_ser2_005,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9357823133468628,1.0,-0.06421768665313721,0
es_ser2_006,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9140028357505798,1.0,-0.08599716424942017,0
es_ser2_007,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9721485376358032,1.0000001192092896,-0.027851581573486328,0
es_ser2_008,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9608747959136963,0.7786144614219666,0.18226033449172974,1
es_ser2_009,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9438033699989319,1.0000001192092896,-0.056196749210357666,0
es_ser2_011,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9664814472198486,1.0,-0.03351855278015137,0
es_ser2_012,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9758570194244385,1.0,-0.024142980575561523,0
es_ser2_013,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9800306558609009,1.0000001192092896,-0.019969463348388672,0
es_ser2_014,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9319678544998169,1.000000238418579,-0.06803238391876221,0
es_ser2_015,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9592182636260986,1.0000001192092896,-0.04078185558319092,0
es_ser2_016,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9046133160591125,1.0,-0.09538668394088745,0
es_ser2_017,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.8168271780014038,1.0000001192092896,-0.18317294120788574,0
es_ser2_018,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9662454128265381,1.000000238418579,-0.033754825592041016,0
es_ser2_019,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9788309931755066,0.815748929977417,0.1630820631980896,1
es_ser2_020,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.926608681678772,0.7228680849075317,0.20374059677124023,1
es_ser2_021,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9568197727203369,0.9999999403953552,-0.04318016767501831,0
es_ser2_022,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.974246621131897,0.7234984636306763,0.2507481575012207,1
es_ser2_025,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9787979125976562,0.6887184977531433,0.29007941484451294,1
es_ser2_026,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9391469955444336,0.6035245656967163,0.3356224298477173,1
es_ser2_027,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9789294004440308,1.0,-0.02107059955596924,0
es_ser2_028,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9489583969116211,1.0,-0.051041603088378906,0
es_ser2_029,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9457350373268127,1.0000001192092896,-0.05426508188247681,0
es_ser2_030,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9834345579147339,0.9999999403953552,-0.016565382480621338,0
es_ser2_031,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9366236329078674,1.0000001192092896,-0.06337648630142212,0
es_ser2_032,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9581460952758789,1.0,-0.041853904724121094,0
es_ser2_033,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9639706015586853,0.7330779433250427,0.23089265823364258,1
es_ser2_034,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9575673937797546,1.0,-0.04243260622024536,0
es_ser2_036,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9206641316413879,1.0,-0.07933586835861206,0
es_ser2_037,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9501625895500183,1.0000001192092896,-0.04983752965927124,0
es_ser2_038,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9684821963310242,0.9999999403953552,-0.031517744064331055,0
es_ser2_039,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9430078268051147,0.9999999403953552,-0.05699211359024048,0
es_ser2_040,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9731179475784302,1.0,-0.026882052421569824,0
es_ser2_041,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9793707132339478,1.0000001192092896,-0.020629405975341797,0
es_ser2_042,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9825972318649292,1.0,-0.0174027681350708,0
es_ser2_043,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.982611358165741,1.0000001192092896,-0.017388761043548584,0
es_ser2_044,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.8364983797073364,1.0000001192092896,-0.16350173950195312,0
es_ser2_045,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9773872494697571,1.0,-0.02261275053024292,0
es_ser2_046,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9004812836647034,1.0000001192092896,-0.09951883554458618,0
es_ser2_047,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9920881986618042,0.8766998052597046,0.11538839340209961,1
es_ser2_048,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9574865698814392,1.0000001192092896,-0.04251354932785034,0
es_ser2_049,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9254224896430969,1.0,-0.07457751035690308,0
es_ser2_050,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9495655298233032,1.0,-0.05043447017669678,0
es_ser2_052,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,1.0,0.9544719457626343,0.04552805423736572,1
es_ser2_053,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9042344093322754,0.7652837634086609,0.1389506459236145,1
es_ser2_054,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9573734402656555,0.6399325132369995,0.317440927028656,1
es_ser2_055,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9835171699523926,1.0,-0.016482830047607422,0
es_ser2_056,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.8687742948532104,1.0,-0.13122570514678955,0
es_ser2_057,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.972184419631958,1.0,-0.027815580368041992,0
es_ser2_058,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9399338960647583,1.0,-0.0600661039352417,0
es_ser2_060,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9617801904678345,1.0,-0.03821980953216553,0
es_ser2_061,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9554426670074463,0.9999998807907104,-0.04455721378326416,0
es_ser2_062,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9601168036460876,1.0,-0.039883196353912354,0
es_ser2_063,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9427947402000427,1.0000001192092896,-0.057205379009246826,0
es_ser2_064,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9762036800384521,1.0,-0.02379631996154785,0
es_ser2_065,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9755518436431885,1.0000001192092896,-0.024448275566101074,0
es_ser2_066,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.969943642616272,1.0,-0.030056357383728027,0
es_ser2_067,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9736263751983643,0.76602703332901,0.20759934186935425,1
es_ser2_068,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9764317274093628,0.7294710278511047,0.24696069955825806,1
es_ser2_069,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9713850617408752,0.6991955637931824,0.27218949794769287,1
es_ser2_070,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.967415452003479,0.7356731295585632,0.23174232244491577,1
es_ser2_071,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9348359704017639,0.6809794306755066,0.2538565397262573,1
es_ser2_072,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9635589122772217,1.0,-0.03644108772277832,0
es_ser2_073,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9705892205238342,1.0,-0.02941077947616577,0
es_ser2_074,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9837163686752319,1.0,-0.016283631324768066,0
es_ser2_075,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9622268676757812,1.0,-0.03777313232421875,0
es_ser2_076,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9200288653373718,1.0,-0.07997113466262817,0
es_ser2_077,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9590195417404175,1.000000238418579,-0.04098069667816162,0
es_ser2_078,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9654852151870728,0.8282425403594971,0.13724267482757568,1
es_ser2_079,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9862478971481323,0.8976315259933472,0.08861637115478516,1
es_ser2_080,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9449154138565063,1.000000238418579,-0.055084824562072754,0
es_ser2_081,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9706144332885742,1.0,-0.02938556671142578,0
es_ser2_083,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9487481117248535,0.7159785032272339,0.23276960849761963,1
es_ser2_084,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9554368853569031,0.8149141073226929,0.1405227780342102,1
es_ser2_085,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9766408801078796,0.5252313613891602,0.4514095187187195,1
es_ser2_087,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.957512617111206,1.0,-0.042487382888793945,0
es_ser2_088,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9839818477630615,0.6135234236717224,0.3704584240913391,1
es_ser2_089,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9702731370925903,0.7896018028259277,0.1806713342666626,1
es_ser2_090,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9391149282455444,1.0,-0.060885071754455566,0
es_ser2_091,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9796989560127258,0.7893000245094299,0.1903989315032959,1
es_ser2_093,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,1.000000238418579,0.9023826122283936,0.09761762619018555,1
es_ser2_095,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.8097796440124512,0.8072271347045898,0.002552509307861328,1
es_ser2_097,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9641254544258118,1.0000001192092896,-0.03587466478347778,0
es_ser2_099,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9322571754455566,1.0,-0.06774282455444336,0
es_ser2_101,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9920411109924316,0.704520583152771,0.28752052783966064,1
es_ser2_102,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9684001207351685,0.8696509599685669,0.09874916076660156,1
es_ser2_103,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9833301901817322,0.8353959321975708,0.14793425798416138,1
es_ser2_105,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9716471433639526,1.0,-0.028352856636047363,0
es_ser2_106,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.950554609298706,0.9999999403953552,-0.04944533109664917,0
es_ser2_107,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9297534823417664,1.0000001192092896,-0.0702466368675232,0
es_ser2_108,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.962934672832489,1.0000001192092896,-0.03706544637680054,0
es_ser2_109,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9459378719329834,1.0,-0.0540621280670166,0
es_ser2_110,spanish,ser_vs_estar,partial,MiniLM-en,english_pivot,0.9613208770751953,1.0000001192092896,-0.03867924213409424,0
es_for2_001,spanish,formality,strong,MiniLM-en,english_pivot,0.8143324255943298,1.0000001192092896,-0.18566769361495972,0
es_for2_002,spanish,formality,strong,MiniLM-en,english_pivot,0.9118950366973877,1.0,-0.0881049633026123,0
es_for2_003,spanish,formality,strong,MiniLM-en,english_pivot,0.7712869644165039,1.0,-0.2287130355834961,0
es_for2_004,spanish,formality,strong,MiniLM-en,english_pivot,0.7558860182762146,1.0000001192092896,-0.24411410093307495,0
es_for2_005,spanish,formality,strong,MiniLM-en,english_pivot,0.8355535864830017,1.0,-0.1644464135169983,0
es_for2_006,spanish,formality,strong,MiniLM-en,english_pivot,0.7695156931877136,0.9999998211860657,-0.23048412799835205,0
es_for2_007,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_008,spanish,formality,strong,MiniLM-en,english_pivot,0.757362425327301,1.0,-0.24263757467269897,0
es_for2_009,spanish,formality,strong,MiniLM-en,english_pivot,0.8894205093383789,1.0000001192092896,-0.11057960987091064,0
es_for2_010,spanish,formality,strong,MiniLM-en,english_pivot,0.9286985993385315,1.0,-0.0713014006614685,0
es_for2_011,spanish,formality,strong,MiniLM-en,english_pivot,0.8486006259918213,1.0000001192092896,-0.15139949321746826,0
es_for2_012,spanish,formality,strong,MiniLM-en,english_pivot,0.7425071597099304,0.9999999403953552,-0.2574927806854248,0
es_for2_013,spanish,formality,strong,MiniLM-en,english_pivot,0.8437181711196899,1.000000238418579,-0.15628206729888916,0
es_for2_014,spanish,formality,strong,MiniLM-en,english_pivot,0.9295796751976013,1.0,-0.07042032480239868,0
es_for2_015,spanish,formality,strong,MiniLM-en,english_pivot,0.3967626094818115,1.0,-0.6032373905181885,0
es_for2_016,spanish,formality,strong,MiniLM-en,english_pivot,0.7937024831771851,1.0000001192092896,-0.2062976360321045,0
es_for2_017,spanish,formality,strong,MiniLM-en,english_pivot,0.8899258375167847,1.0000001192092896,-0.11007428169250488,0
es_for2_018,spanish,formality,strong,MiniLM-en,english_pivot,0.4798603951931,1.0000001192092896,-0.5201397240161896,0
es_for2_019,spanish,formality,strong,MiniLM-en,english_pivot,0.8741158843040466,1.0,-0.12588411569595337,0
es_for2_020,spanish,formality,strong,MiniLM-en,english_pivot,0.5925353765487671,1.0,-0.4074646234512329,0
es_for2_021,spanish,formality,strong,MiniLM-en,english_pivot,0.2249840795993805,1.0,-0.7750159204006195,0
es_for2_022,spanish,formality,strong,MiniLM-en,english_pivot,0.5078620910644531,1.0000001192092896,-0.4921380281448364,0
es_for2_023,spanish,formality,strong,MiniLM-en,english_pivot,0.698208749294281,1.0,-0.301791250705719,0
es_for2_024,spanish,formality,strong,MiniLM-en,english_pivot,0.9769229888916016,1.0000001192092896,-0.02307713031768799,0
es_for2_025,spanish,formality,strong,MiniLM-en,english_pivot,0.9404910802841187,1.0,-0.05950891971588135,0
es_for2_026,spanish,formality,strong,MiniLM-en,english_pivot,0.8933147192001343,1.0000001192092896,-0.10668540000915527,0
es_for2_028,spanish,formality,strong,MiniLM-en,english_pivot,0.8838880062103271,1.0,-0.11611199378967285,0
es_for2_029,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_031,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_032,spanish,formality,strong,MiniLM-en,english_pivot,0.6592873334884644,1.0,-0.34071266651153564,0
es_for2_033,spanish,formality,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
es_for2_034,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_036,spanish,formality,strong,MiniLM-en,english_pivot,0.737022876739502,1.0000001192092896,-0.2629772424697876,0
es_for2_037,spanish,formality,strong,MiniLM-en,english_pivot,0.9776667356491089,0.9999999403953552,-0.022333204746246338,0
es_for2_039,spanish,formality,strong,MiniLM-en,english_pivot,0.9473505020141602,1.0,-0.052649497985839844,0
es_for2_040,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_041,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_042,spanish,formality,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
es_for2_043,spanish,formality,strong,MiniLM-en,english_pivot,0.972245454788208,1.0,-0.027754545211791992,0
es_for2_044,spanish,formality,strong,MiniLM-en,english_pivot,0.850572943687439,1.0,-0.14942705631256104,0
es_for2_045,spanish,formality,strong,MiniLM-en,english_pivot,0.8767445087432861,0.9999999403953552,-0.12325543165206909,0
es_for2_047,spanish,formality,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
es_for2_048,spanish,formality,strong,MiniLM-en,english_pivot,0.9580215215682983,1.0,-0.04197847843170166,0
es_for2_049,spanish,formality,strong,MiniLM-en,english_pivot,0.7435703277587891,1.0000001192092896,-0.2564297914505005,0
es_for2_050,spanish,formality,strong,MiniLM-en,english_pivot,0.911693811416626,1.0000001192092896,-0.08830630779266357,0
es_for2_051,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_052,spanish,formality,strong,MiniLM-en,english_pivot,0.8772064447402954,1.0,-0.12279355525970459,0
es_for2_053,spanish,formality,strong,MiniLM-en,english_pivot,0.9574759006500244,1.0,-0.042524099349975586,0
es_for2_054,spanish,formality,strong,MiniLM-en,english_pivot,0.9352847337722778,1.0000001192092896,-0.06471538543701172,0
es_for2_055,spanish,formality,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
es_for2_056,spanish,formality,strong,MiniLM-en,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_057,spanish,formality,strong,MiniLM-en,english_pivot,0.8710430860519409,1.0,-0.12895691394805908,0
es_for2_058,spanish,formality,strong,MiniLM-en,english_pivot,0.9027447700500488,1.0000001192092896,-0.09725534915924072,0
es_for2_059,spanish,formality,strong,MiniLM-en,english_pivot,0.8294359445571899,1.0,-0.17056405544281006,0
es_for2_060,spanish,formality,strong,MiniLM-en,english_pivot,0.9561441540718079,1.0,-0.04385584592819214,0
es_for2_061,spanish,formality,strong,MiniLM-en,english_pivot,1.0,1.0,0.0,0
es_for2_062,spanish,formality,strong,MiniLM-en,english_pivot,0.8472594022750854,1.0,-0.15274059772491455,0
es_for2_063,spanish,formality,strong,MiniLM-en,english_pivot,0.8308980464935303,0.9999998807907104,-0.16910183429718018,0
es_for2_064,spanish,formality,strong,MiniLM-en,english_pivot,0.8845744729042053,1.0,-0.11542552709579468,0
es_for2_065,spanish,formality,strong,MiniLM-en,english_pivot,0.9552234411239624,1.000000238418579,-0.0447767972946167,0
es_for2_066,spanish,formality,strong,MiniLM-en,english_pivot,0.9289662837982178,1.0,-0.07103371620178223,0
es_for2_067,spanish,formality,strong,MiniLM-en,english_pivot,0.9975731372833252,1.0,-0.0024268627166748047,0
es_gen2_001,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.8066109418869019,1.0000001192092896,-0.1933891773223877,0
es_gen2_002,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.7311457395553589,1.0,-0.2688542604446411,0
es_gen2_003,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.8545147180557251,1.0,-0.1454852819442749,0
es_gen2_004,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.8642135262489319,1.0,-0.13578647375106812,0
es_gen2_005,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.9040220379829407,1.0,-0.09597796201705933,0
es_gen2_006,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.7042667865753174,1.0,-0.2957332134246826,0
es_gen2_007,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.781258761882782,1.0,-0.21874123811721802,0
es_gen2_008,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.8691259622573853,1.0,-0.13087403774261475,0
es_gen2_009,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.8439462184906006,1.0,-0.15605378150939941,0
es_gen2_010,spanish,gender_agreement_adjectives,strong,MiniLM-en,english_pivot,0.9209084510803223,1.0,-0.07909154891967773,0
